PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Survived,Scoring,Rank of Scoring,Binary outcomes reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,0.945714421,1,-0.269002495,807,0,1,530,277,65,0.965391621,0.80994152,0,,,,,,,,,,,,,,,,,,,,,,,,
36,-1.565227831,-0.737281045,0.941437814,0.432550428,-0.473407725,0.398358346,0,-0.270783042,808,1,0,531,277,65,0.967213115,0.80994152,0.001475303,,,,,,,,,,,,,,,,,,,,,,,,
622,-1.565227831,-0.737281045,0.941437814,0.432550428,-0.473407725,0.409510726,1,-0.27236681,809,0,1,531,278,64,0.967213115,0.812865497,0,,,,,,,,,,,,,,,,,,,,,,,,
152,-1.565227831,1.354812621,-0.596719638,0.432550428,-0.473407725,0.692159768,1,-0.27284093,810,0,1,531,279,63,0.967213115,0.815789474,0,,,,,,,,,,,,,,,,,,,,,,,,
810,-1.565227831,1.354812621,0.24926696,0.432550428,-0.473407725,0.42049407,1,-0.274686276,811,0,1,531,280,62,0.967213115,0.81871345,0,,,,,,,,,,,,,,,,,,,,,,,,
631,-1.565227831,-0.737281045,3.863936972,-0.474278822,-0.473407725,-0.044356126,1,-0.278316387,812,0,1,531,281,61,0.967213115,0.821637427,0,,,,,,,,,,,,,,,,,,,,,,,,
384,-1.565227831,1.354812621,0.403082706,0.432550428,-0.473407725,0.398358346,1,-0.278892752,813,0,1,531,282,60,0.967213115,0.824561404,0,,,,,,,,,,,,,,,,,,,,,,,,
312,-1.565227831,1.354812621,-0.904351128,1.339379678,2.007805702,4.631815484,1,-0.279231965,814,0,1,531,283,59,0.967213115,0.82748538,0,,,,,,,,,,,,,,,,,,,,,,,,
269,-1.565227831,1.354812621,2.171963775,-0.474278822,0.767198989,2.440127306,1,-0.280310566,815,0,1,531,284,58,0.967213115,0.830409357,0,,,,,,,,,,,,,,,,,,,,,,,,
4,-1.565227831,1.354812621,0.403082706,0.432550428,-0.473407725,0.42049407,1,-0.282036283,816,0,1,531,285,57,0.967213115,0.833333333,0,,,,,,,,,,,,,,,,,,,,,,,,
727,-0.369157507,1.354812621,0.018543343,2.246208929,-0.473407725,-0.225466592,1,-0.28582549,817,0,1,531,286,56,0.967213115,0.83625731,0,,,,,,,,,,,,,,,,,,,,,,,,
690,-1.565227831,1.354812621,-1.135074746,-0.474278822,0.767198989,3.604768218,1,-0.28767799,818,0,1,531,287,55,0.967213115,0.839181287,0,,,,,,,,,,,,,,,,,,,,,,,,
258,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,1.092615132,1,-0.289864108,819,0,1,531,288,54,0.967213115,0.842105263,0,,,,,,,,,,,,,,,,,,,,,,,,
743,-1.565227831,1.354812621,-0.673627511,1.339379678,2.007805702,4.631815484,1,-0.290256976,820,0,1,531,289,53,0.967213115,0.84502924,0,,,,,,,,,,,,,,,,,,,,,,,,
557,-1.565227831,1.354812621,1.402885049,0.432550428,-0.473407725,0.148828371,1,-0.291231636,821,0,1,531,290,52,0.967213115,0.847953216,0,,,,,,,,,,,,,,,,,,,,,,,,
713,-1.565227831,-0.737281045,1.402885049,0.432550428,-0.473407725,0.398358346,1,-0.292833064,822,0,1,531,291,51,0.967213115,0.850877193,0,,,,,,,,,,,,,,,,,,,,,,,,
790,-1.565227831,-0.737281045,1.249069304,-0.474278822,-0.473407725,0.945714421,0,-0.293967818,823,1,0,532,291,51,0.969034608,0.850877193,0.001549867,,,,,,,,,,,,,,,,,,,,,,,,
121,-0.369157507,-0.737281045,-0.673627511,1.339379678,-0.473407725,0.831011126,0,-0.299701688,824,1,0,533,291,51,0.970856102,0.850877193,0.001549867,,,,,,,,,,,,,,,,,,,,,,,,
62,-1.565227831,1.354812621,0.633806323,-0.474278822,-0.473407725,0.961813129,1,-0.300688729,825,0,1,533,292,50,0.970856102,0.85380117,0,,,,,,,,,,,,,,,,,,,,,,,,
760,-1.565227831,1.354812621,0.24926696,-0.474278822,-0.473407725,1.092615132,1,-0.300889119,826,0,1,533,293,49,0.970856102,0.856725146,0,,,,,,,,,,,,,,,,,,,,,,,,
494,-1.565227831,-0.737281045,3.171766119,-0.474278822,-0.473407725,0.348134402,0,-0.300979583,827,1,0,534,293,49,0.972677596,0.856725146,0.001560519,,,,,,,,,,,,,,,,,,,,,,,,
578,-1.565227831,1.354812621,0.710714196,0.432550428,-0.473407725,0.476839548,1,-0.304738013,828,0,1,534,294,48,0.972677596,0.859649123,0,,,,,,,,,,,,,,,,,,,,,,,,
35,-1.565227831,-0.737281045,-0.135272403,0.432550428,-0.473407725,1.005496973,0,-0.305553751,829,1,0,535,294,48,0.974499089,0.859649123,0.001565845,,,,,,,,,,,,,,,,,,,,,,,,
521,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,1.233478827,1,-0.309868395,830,0,1,535,295,47,0.974499089,0.862573099,0,,,,,,,,,,,,,,,,,,,,,,,,
600,-1.565227831,-0.737281045,1.479792922,0.432550428,-0.473407725,0.497550536,1,-0.310594515,831,0,1,535,296,46,0.974499089,0.865497076,0,,,,,,,,,,,,,,,,,,,,,,,,
656,-0.369157507,-0.737281045,-0.442903893,1.339379678,-0.473407725,0.831011126,0,-0.3107267,832,1,0,536,296,46,0.976320583,0.865497076,0.001576497,,,,,,,,,,,,,,,,,,,,,,,,
435,-1.565227831,-0.737281045,1.556700794,0.432550428,-0.473407725,0.476839548,0,-0.311328317,833,1,0,537,296,46,0.978142077,0.865497076,0.001576497,,,,,,,,,,,,,,,,,,,,,,,,
93,-1.565227831,-0.737281045,1.249069304,0.432550428,-0.473407725,0.582990404,0,-0.311702961,834,1,0,538,296,46,0.97996357,0.865497076,0.001576497,,,,,,,,,,,,,,,,,,,,,,,,
485,-1.565227831,-0.737281045,-0.36599602,0.432550428,-0.473407725,1.184764137,1,-0.319986767,835,0,1,538,297,45,0.97996357,0.868421053,0,,,,,,,,,,,,,,,,,,,,,,,,
28,-1.565227831,-0.737281045,-0.827443256,2.246208929,2.007805702,4.6443926,0,-0.32010451,836,1,0,539,297,45,0.981785064,0.868421053,0.001581823,,,,,,,,,,,,,,,,,,,,,,,,
742,-1.565227831,-0.737281045,0.479990578,0.432550428,-0.473407725,0.938671236,0,-0.325463747,837,1,0,540,297,45,0.983606557,0.868421053,0.001581823,,,,,,,,,,,,,,,,,,,,,,,,
292,-1.565227831,1.354812621,-0.827443256,0.432550428,-0.473407725,1.184764137,1,-0.331771481,838,0,1,540,298,44,0.983606557,0.871345029,0,,,,,,,,,,,,,,,,,,,,,,,,
857,-1.565227831,1.354812621,1.172161432,0.432550428,0.767198989,2.669618414,1,-0.334372111,839,0,1,540,299,43,0.983606557,0.874269006,0,,,,,,,,,,,,,,,,,,,,,,,,
666,-0.369157507,-0.737281045,0.172359088,1.339379678,-0.473407725,0.831011126,0,-0.340126729,840,1,0,541,299,43,0.985428051,0.874269006,0.001592475,,,,,,,,,,,,,,,,,,,,,,,,
2,-1.565227831,1.354812621,0.633806323,0.432550428,-0.473407725,0.786403618,1,-0.345024715,841,0,1,541,300,42,0.985428051,0.877192982,0,,,,,,,,,,,,,,,,,,,,,,,,
506,-1.565227831,-0.737281045,-0.904351128,0.432550428,-0.473407725,1.543378958,0,-0.345189225,842,1,0,542,300,42,0.987249545,0.877192982,0.001597801,,,,,,,,,,,,,,,,,,,,,,,,
376,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,1.005496973,1,-0.346738495,843,0,1,542,301,41,0.987249545,0.880116959,0,,,,,,,,,,,,,,,,,,,,,,,,
538,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,1.49357358,1,-0.346804881,844,0,1,542,302,40,0.987249545,0.883040936,0,,,,,,,,,,,,,,,,,,,,,,,,
307,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,1.583289667,1,-0.359545611,845,0,1,542,303,39,0.987249545,0.885964912,0,,,,,,,,,,,,,,,,,,,,,,,,
646,-1.565227831,-0.737281045,1.402885049,0.432550428,-0.473407725,0.895993561,1,-0.363503065,846,0,1,542,304,38,0.987249545,0.888888889,0,,,,,,,,,,,,,,,,,,,,,,,,
225,-1.565227831,-0.737281045,0.633806323,0.432550428,-0.473407725,1.16304698,1,-0.364677726,847,0,1,542,305,37,0.987249545,0.891812865,0,,,,,,,,,,,,,,,,,,,,,,,,
850,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,1.145020451,1,-0.366552456,848,0,1,542,306,36,0.987249545,0.894736842,0,,,,,,,,,,,,,,,,,,,,,,,,
374,-1.565227831,-0.737281045,-0.596719638,-0.474278822,-0.473407725,2.081343448,0,-0.367040287,849,1,0,543,306,36,0.989071038,0.894736842,0.001629757,,,,,,,,,,,,,,,,,,,,,,,,
89,-1.565227831,1.354812621,-0.519811766,2.246208929,2.007805702,4.6443926,1,-0.368639261,850,0,1,543,307,35,0.989071038,0.897660819,0,,,,,,,,,,,,,,,,,,,,,,,,
231,-1.565227831,1.354812621,0.403082706,0.432550428,-0.473407725,1.031741892,1,-0.368840598,851,0,1,543,308,34,0.989071038,0.900584795,0,,,,,,,,,,,,,,,,,,,,,,,,
514,-1.565227831,1.354812621,1.864332285,0.432550428,-0.473407725,0.547271396,1,-0.369865212,852,0,1,543,309,33,0.989071038,0.903508772,0,,,,,,,,,,,,,,,,,,,,,,,,
63,-1.565227831,-0.737281045,1.172161432,0.432550428,-0.473407725,1.031741892,0,-0.371755899,853,1,0,544,309,33,0.990892532,0.903508772,0.001645735,,,,,,,,,,,,,,,,,,,,,,,,
342,-1.565227831,1.354812621,-0.442903893,2.246208929,2.007805702,4.6443926,1,-0.372314265,854,0,1,544,310,32,0.990892532,0.906432749,0,,,,,,,,,,,,,,,,,,,,,,,,
308,-1.565227831,1.354812621,-0.981259001,0.432550428,-0.473407725,1.543378958,1,-0.375348958,855,0,1,544,311,31,0.990892532,0.909356725,0,,,,,,,,,,,,,,,,,,,,,,,,
413,-1.565227831,1.354812621,0.24926696,0.432550428,-0.473407725,1.16304698,1,-0.380137444,856,0,1,544,312,30,0.990892532,0.912280702,0,,,,,,,,,,,,,,,,,,,,,,,,
487,-1.565227831,1.354812621,0.403082706,0.432550428,-0.473407725,1.16304698,1,-0.387487451,857,0,1,544,313,29,0.990892532,0.915204678,0,,,,,,,,,,,,,,,,,,,,,,,,
830,-1.565227831,1.354812621,2.479595266,-0.474278822,-0.473407725,0.961813129,1,-0.388888818,858,0,1,544,314,28,0.990892532,0.918128655,0,,,,,,,,,,,,,,,,,,,,,,,,
119,-1.565227831,-0.737281045,-0.442903893,-0.474278822,0.767198989,4.332898697,0,-0.390321301,859,1,0,545,314,28,0.992714026,0.918128655,0.001672365,,,,,,,,,,,,,,,,,,,,,,,,
780,-1.565227831,1.354812621,1.018345686,-0.474278822,0.767198989,3.604768218,1,-0.390578094,860,0,1,545,315,27,0.992714026,0.921052632,0,,,,,,,,,,,,,,,,,,,,,,,,
53,-1.565227831,1.354812621,1.479792922,0.432550428,-0.473407725,0.895993561,1,-0.401012805,861,0,1,545,316,26,0.992714026,0.923976608,0,,,,,,,,,,,,,,,,,,,,,,,,
454,-1.565227831,-0.737281045,1.479792922,0.432550428,-0.473407725,1.145020451,1,-0.40254279,862,0,1,545,317,25,0.992714026,0.926900585,0,,,,,,,,,,,,,,,,,,,,,,,,
394,-1.565227831,1.354812621,-0.519811766,0.432550428,-0.473407725,1.631418767,1,-0.40990166,863,0,1,545,318,24,0.992714026,0.929824561,0,,,,,,,,,,,,,,,,,,,,,,,,
766,-1.565227831,1.354812621,1.633608667,0.432550428,-0.473407725,0.920727213,1,-0.41187528,864,0,1,545,319,23,0.992714026,0.932748538,0,,,,,,,,,,,,,,,,,,,,,,,,
572,-1.565227831,1.354812621,1.787424412,1.339379678,-0.473407725,0.387878087,1,-0.412800682,865,0,1,545,320,22,0.992714026,0.935672515,0,,,,,,,,,,,,,,,,,,,,,,,,
592,-1.565227831,1.354812621,1.71051654,0.432550428,-0.473407725,0.926933265,1,-0.416431615,866,0,1,545,321,21,0.992714026,0.938596491,0,,,,,,,,,,,,,,,,,,,,,,,,
497,-1.565227831,1.354812621,1.864332285,0.432550428,-0.473407725,0.926933265,1,-0.423781623,867,0,1,545,322,20,0.992714026,0.941520468,0,,,,,,,,,,,,,,,,,,,,,,,,
367,-1.565227831,1.354812621,2.32577952,0.432550428,-0.473407725,0.866227049,1,-0.437210655,868,0,1,545,323,19,0.992714026,0.944444444,0,,,,,,,,,,,,,,,,,,,,,,,,
216,-1.565227831,1.354812621,0.095451215,0.432550428,-0.473407725,1.631418767,1,-0.439301689,869,0,1,545,324,18,0.992714026,0.947368421,0,,,,,,,,,,,,,,,,,,,,,,,,
709,-1.565227831,1.354812621,-0.596719638,-0.474278822,-0.473407725,2.401641332,1,-0.446361056,870,0,1,545,325,17,0.992714026,0.950292398,0,,,,,,,,,,,,,,,,,,,,,,,,
270,-1.565227831,1.354812621,0.403082706,-0.474278822,-0.473407725,2.081343448,1,-0.448650072,871,0,1,545,326,16,0.992714026,0.953216374,0,,,,,,,,,,,,,,,,,,,,,,,,
326,-1.565227831,1.354812621,0.479990578,-0.474278822,-0.473407725,2.081343448,1,-0.452325076,872,0,1,545,327,15,0.992714026,0.956140351,0,,,,,,,,,,,,,,,,,,,,,,,,
545,-1.565227831,-0.737281045,1.556700794,0.432550428,-0.473407725,1.49357358,0,-0.4557164,873,1,0,546,327,15,0.994535519,0.956140351,0.001741604,,,,,,,,,,,,,,,,,,,,,,,,
246,-1.565227831,-0.737281045,1.095253559,1.339379678,-0.473407725,1.16304698,0,-0.455973929,874,1,0,547,327,15,0.996357013,0.956140351,0.001741604,,,,,,,,,,,,,,,,,,,,,,,,
276,-1.565227831,1.354812621,2.556503138,0.432550428,-0.473407725,0.920727213,1,-0.455975324,875,0,1,547,328,14,0.996357013,0.959064327,0,,,,,,,,,,,,,,,,,,,,,,,,
338,-1.565227831,1.354812621,0.864529941,-0.474278822,-0.473407725,2.058537616,1,-0.4674614,876,0,1,547,329,13,0.996357013,0.961988304,0,,,,,,,,,,,,,,,,,,,,,,,,
335,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,2.041432739,1,-0.493853449,877,0,1,547,330,12,0.996357013,0.964912281,0,,,,,,,,,,,,,,,,,,,,,,,,
610,-1.565227831,1.354812621,0.787622069,-0.474278822,-0.473407725,2.440127306,1,-0.51797658,878,0,1,547,331,11,0.996357013,0.967836257,0,,,,,,,,,,,,,,,,,,,,,,,,
300,-1.565227831,1.354812621,1.556700794,-0.474278822,0.767198989,4.332898697,1,-0.519706135,879,0,1,547,332,10,0.996357013,0.970760234,0,,,,,,,,,,,,,,,,,,,,,,,,
32,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,2.300436803,1,-0.530635045,880,0,1,547,333,9,0.996357013,0.973684211,0,,,,,,,,,,,,,,,,,,,,,,,,
196,-1.565227831,1.354812621,2.171963775,-0.474278822,-0.473407725,2.300436803,1,-0.564288968,881,0,1,547,334,8,0.996357013,0.976608187,0,,,,,,,,,,,,,,,,,,,,,,,,
661,-1.565227831,-0.737281045,1.556700794,1.339379678,-0.473407725,2.041432739,1,-0.602764968,882,0,1,547,335,7,0.996357013,0.979532164,0,,,,,,,,,,,,,,,,,,,,,,,,
528,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,3.814890568,0,-0.642624213,883,1,0,548,335,7,0.998178506,0.979532164,0.001784212,,,,,,,,,,,,,,,,,,,,,,,,
731,-1.565227831,1.354812621,-0.05836453,-0.474278822,-0.473407725,3.604768218,1,-0.642944123,884,0,1,548,336,6,0.998178506,0.98245614,0,,,,,,,,,,,,,,,,,,,,,,,,
558,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,3.930515514,0,-0.659044303,885,1,0,549,336,6,1,0.98245614,0.001789538,,,,,,,,,,,,,,,,,,,,,,,,
701,-1.565227831,1.354812621,-0.904351128,0.432550428,-0.473407725,3.930515514,1,-0.718025176,886,0,1,549,337,5,1,0.985380117,0,,,,,,,,,,,,,,,,,,,,,,,,
717,-1.565227831,1.354812621,0.633806323,-0.474278822,-0.473407725,3.930515514,1,-0.72227907,887,0,1,549,338,4,1,0.988304094,0,,,,,,,,,,,,,,,,,,,,,,,,
381,-1.565227831,1.354812621,0.941437814,-0.474278822,-0.473407725,3.930515514,1,-0.736979085,888,0,1,549,339,3,1,0.99122807,0,,,,,,,,,,,,,,,,,,,,,,,,
680,-1.565227831,-0.737281045,0.479990578,-0.474278822,0.767198989,9.661740105,1,-1.191178937,889,0,1,549,340,2,1,0.994152047,0,,,,,,,,,,,,,,,,,,,,,,,,
738,-1.565227831,-0.737281045,0.403082706,-0.474278822,-0.473407725,9.661740105,1,-1.491320015,890,0,1,549,341,1,1,0.997076023,0,,,,,,,,,,,,,,,,,,,,,,,,
259,-1.565227831,1.354812621,0.403082706,-0.474278822,-0.473407725,9.661740105,1,-1.525154752,891,0,1,549,342,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
